1523	130.220670754
1525	817.338965683
1526	87.5191704373
1548	31.93896866
1594	88.5256364131
1605	90.6624145816
1610	73.684169392
1620	81.8856595866
1626	82.9375005154
1629	63.046274798
1638	107.470788373
1648	81.9371305
1679	84.7205739753
1697	111.785315719
1706	53.9754598999
1717	79.0946396179
1719	213.111835975
1722	46.6100225563
1736	72.1342466674
1751	70.7215797119
1776	99.7763337839
1783	87.4676995239
1796	26.0652602132
1797	156.517227213
1801	110.980469779
1815	313.775352803
1834	65.1566967457
1850	38.1939940197
1870	84.6766795552
1886	83.9726044826
1895	87.9592273715
1896	3168.24796024
1916	139.001028849
1929	97.1923704568
1937	88.0868477995
1955	79.0946396179
1959	0
1960	205.888198992
1961	79.0946396179
1995	79.2147384159
2000	172.157695613
2040	59.5574998372
2043	87.4676995239
2051	73.7300677965
2052	120.573677593
2058	6.52812043248
2081	73.3759277769
2096	82.5877505857
2104	27.1449611628
2125	150.8194339
2141	84.6766795552
2162	89.0170926159
2166	85.8832338631
2210	60.2552548294
2212	91.7082270139
2217	87.5191704373
2219	100.333640549
2220	76.3036196492
2222	76.3036196492
2249	51.5104223829
2260	91.8931739333
2261	79.0946396179
2263	76.2864626781
2267	81.8856595866
2269	67.1374755228
2275	3.73710046381
2295	153.336855402
2330	165.605986524
2343	73.9586809303
2394	70.7215797119
2418	84.2427288591
2438	326.345948517
2458	63.2578392765
2474	87.4676995239
2476	84.6766795552
2482	57.7615841949
2484	109.646192818
2486	77.7619621965
2488	116.178817989
2491	66.5350497589
2507	93.2018335887
2549	148.292152901
2598	66.5350497589
2610	3766.12923869
2624	167.841145767
2630	101.977160212
2638	704.847791162
2642	738.462322574
2647	122.387337486
2653	82.9665487686
2658	80.0039590885
2673	28.8562801818
2685	117.607014519
2686	431.497401417
2691	83.298326542
2693	57.8605014025
2701	60.9530098215
2710	84.7281504687
2744	81.8856595866
2745	76.3036196492
2763	116.359322832
2767	80.4901496022
2769	68.3363027351
2771	118.169548067
2776	83.9254714019
2783	79.111796589
2794	84.6595225841
2813	68.6786229452
2814	80.9381626259
2828	62.3485198059
2832	88.8528329284
2854	58.179146824
2873	90.2386469825
2925	79.5707078016
2954	376.164424841
2955	116.388673571
2964	73.5125996805
2971	59.5574998372
2999	71.4764864422
3002	116.992781075
3005	87.4676995239
3016	1325.42213294
3017	63.0519556228
3023	198.269362136
3024	76.3036196492
3031	73.5125996805
3036	84.1332228064
3037	77.6991296336
3053	51.6416538365
3057	83.5602715678
3064	118.268618811
3071	89.6998085526
3072	998.290957714
3083	79.7923946101
3095	379.696010811
3098	144.850020854
3100	69.3260697275
3108	154.322372195
3112	78.6997607011
3126	488.605261181
3129	76.3036196492
3137	358.291225175
3145	70.7215797119
3152	98.0192367774
3157	127.6377353
3172	60.9530098215
3185	79.0946396179
3192	56.7664798685
3198	59.6261277218
3232	87.5877983219
3236	96.504691236
3237	184.968879821
3239	83.96366017
3264	73.564070594
3267	212.549569655
3279	80.0249796074
3284	84.6766795552
3289	327.303027305
3345	131.62850762
3357	241.068696641
3375	14.9011803385
3377	84.6766795552
3398	107.927361221
3401	81.8856595866
3405	81.290366369
3408	95.0631313348
3412	53.092727276
3433	170.307107757
3435	99.3024834156
3445	77.7162866047
3457	81.8685026154
3466	84.6766795552
3490	79.0946396179
3498	57.6669878891
3507	9.30198343001
3525	87.5534843796
3532	578.003444088
3551	78.6599953187
3560	93.88866174
3571	232.48360506
3586	81.7703973535
3587	73.4954427094
3588	71.2820216864
3589	84.6938365264
3591	154.584236924
3594	175.436898501
3595	94.4640611448
3599	100.501986575
3609	90.3608412112
3633	23.2570832734
3636	958.011455397
3657	356.093286547
3670	87.5706413508
3677	67.9305597432
3680	51.913048657
3687	106.431497612
3692	79.1289535602
3708	79.0946396179
3709	58.1928420413
3728	38.5332698948
3737	88.4974312695
3757	96.3201512518
3770	224.976041678
3771	25.2013873404
3778	87.4676995239
3811	72.6995197965
3819	162.657917773
3826	113.345135987
3835	97.4878514232
3855	77.6991296336
3862	70.0328911399
3869	70.5310526152
3896	81.8856595866
3897	95.6955073959
3900	81.8856595866
3925	67.9305597432
3926	84.5126536715
3942	84.6766795552
3961	214.074269081
3963	60.5651223997
3970	283.453464486
3992	57.5557005412
4006	62.6230313442
4025	6.52812043248
4037	77.8535423738
4039	81.8856595866
4049	73.5125996805
4072	86.5373595343
4093	89.2654424131
4099	53.9754598999
4111	70.7558936542
4119	62.9202661814
4137	128.698406712
4144	2143.91943323
4145	139.949042735
4167	62.3485198059
4168	81.8856595866
4174	74.4665465363
4185	2227.4108117
4200	117.444164139
4207	14.8840233673
4226	50.0233322212
4231	126.128438412
4240	138.068791431
4255	120.472310338
4258	90.2128149069
4274	87.7765250045
4279	48.0523823514
4295	257.746332905
4297	114.621124072
4307	977.26827588
4308	109.172294527
4314	87.4676995239
4315	142.848692693
4317	807.622935656
4318	0
4321	26.0652602132
4323	70.7558936542
4344	73.5125996805
4351	139.368406569
4365	124.4348587
4372	87.3158447198
4373	126.534683788
4378	53.9583029287
4388	71.6545075514
4392	84.4050480377
4393	124.929425341
4418	80.5244635445
4422	85.122760805
4430	81.6129325485
4439	0
4457	96.5291196479
4459	211.592701621
4465	88.9459689639
4473	32.4405093116
4504	57.8732422134
4506	87.7099011044
4517	1193.25671428
4518	94.2768365562
4520	87.4676995239
4521	428.442765383
4533	83.2811695709
4537	50.2231915594
4548	89.3184794118
4556	106.483611847
4565	79.1975814448
4575	160.332668286
4612	301.61458718
4621	89.9555437164
4650	87.6677878559
4661	88.4879767592
4691	128.149963729
4695	98.0689898074
4709	109.761804217
4719	2136.35357344
4726	128.982832615
4735	83.3780683241
4736	81.9199735288
4746	87.4676995239
4789	144.710709486
4805	96.3339259225
4807	954.232775813
4818	77.6991296336
4838	82.1364422851
4845	87.6393790964
4873	93.3469807176
4874	40.0032030854
4889	85.8948245064
4900	202.265121637
4903	193.179470709
4911	45.5852430227
4919	207.61671752
4933	80.8809278602
4946	53.9754598999
4960	113.12569919
4968	83.2811695709
4971	143.902551314
4973	51.4520151807
4975	537.821750224
4979	67.9305597432
4985	63.4922479699
5008	83.3277705437
5036	0
5037	372.823595968
5044	197.616993349
5050	245.651793392
5061	51.1844399312
5063	107.859352313
5074	65.1395397745
5077	76.3036196492
5082	84.0744362089
5083	171.467245112
5090	89.6649349713
5093	94.10158039
5101	87.4676995239
5109	91.1650316086
5130	48.3934199625
5151	166.228098656
5160	81.8856595866
5164	85.2141119885
5183	72.5072100515
5187	34.421163148
5188	67.9305597432
5196	87.4676995239
5213	71.8710967785
5226	140.874319852
5234	84.0564528955
5293	87.4676995239
5321	169.591139085
5325	42.8113800252
5326	87.4676995239
5332	79.0946396179
5339	93.1540834293
5340	76.3036196492
5349	53.992616871
5351	51.1844399312
5354	392.369625495
5358	67.9305597432
5374	23.2742402445
5377	76.3036196492
5392	94.9968972466
5402	60.0893659427
5417	85.3914624015
5421	87.4676995239
5425	105.502560735
5433	76.3550905626
5446	87.5363274085
5448	138.8308941
5459	255.822581618
5463	133.429764466
5468	135.543625931
5476	92.0637334936
5480	182.06387711
5481	133.966556009
5482	82.177328096
5524	59.5574998372
5526	81.8856595866
5527	87.4676995239
5537	87.4058428302
5545	67.9305597432
5548	54.0269308133
5563	95.1538684025
5569	31.6473001505
5571	87.4676995239
5576	73.5125996805
5578	87.7510483245
5579	86.0721895396
5582	83.2811695709
5589	70.7044227407
5590	65.191010688
5615	183.591483962
5619	202.412833875
5636	59.5403428661
5637	76.3036196492
5646	355.774361895
5652	96.0697346624
5662	307.862929013
5665	211.445566336
5690	76.3802235878
5700	56.7493228974
5701	16.9862545733
5706	38.5298388041
5720	78.5227000665
5726	103.661524286
5738	1159.46994493
5739	83.2811695709
5747	198.677225591
5756	85.6070195448
5761	51.1844399312
5768	84.6766795552
5782	62.6916592287
5808	123.849973646
5811	81.8856595866
5813	98.1173837643
5834	87.4982252195
5842	2127.89776429
5847	89.1630156809
5850	42.8113800252
5852	87.5534843796
5853	0
5870	81.8856595866
5883	63.0797775787
5887	57.0066774645
5891	40.0203600565
5898	81.8856595866
5900	79.0946396179
5937	218.075207601
5940	192.158044957
5960	112.667986193
5964	84.6766795552
5970	61.0269433459
5978	60.5869181058
5994	74.1817215552
5997	81.8856595866
6004	86.0721895396
6025	29248.0203087
6038	87.5287509151
6052	84.6766795552
6054	0
6060	1104.63372814
6087	115.725719815
6090	71.3830743138
6093	70.7215797119
6094	79.0946396179
6098	46.5209003816
6100	86.0721895396
6103	767.064819206
6108	793.501470101
6113	84.6766795552
6122	91.7870854532
6139	84.6766795552
6142	83.4012683689
6147	100.867764813
6148	49.4879775482
6150	78.9344315559
6151	96.5509846495
6155	92.1292157379
6172	47.334149087
6174	14.9354942808
6175	56.7664798685
6186	32.0953131741
6194	73.5125996805
6202	77.7677575181
6212	20.7748887853
6230	87.4676995239
6238	86.5373595343
6246	3214.98694423
6272	63.7440297902
6287	118.406605067
6294	156.95398843
6324	191.601600455
6326	137.041386761
6328	96.8815457671
6346	102.794441083
6368	84.8139353244
6378	72.8180777126
6386	76.3379335915
6389	85.191074192
6412	167.782773635
6414	87.6392692353
6419	65.1395397745
6420	42.8113800252
6421	73.5125996805
6426	138.011090576
6441	79.0946396179
6444	79.3693708784
6462	151.688644231
6474	119.331806707
6477	84.6766795552
6478	79.0946396179
6484	60.5049967979
6487	214.000270876
6498	105.410047967
6502	73.8900530457
6506	79.0946396179
6507	107.592641476
6520	84.6766795552
6544	87.484856495
6547	153.392954089
6555	84.0351678373
6560	0
6570	67.9305597432
6572	116.556432617
6576	81.9886014134
6615	65.1395397745
6628	60.2383540867
6634	81.9371305
6639	147.924408383
6647	79.6436626945
6656	67.9305597432
6658	80.1526910041
6664	144.927831306
6684	28.8391232107
6688	87.484856495
6713	83.3841113978
6726	87.4676995239
6728	93.4363514621
6758	86.0376466034
6759	67.4752975763
6766	108.837767633
6781	67.9134027721
6786	87.5020134662
6788	79.0946396179
6789	76.3036196492
6791	80.4729926311
6801	65.9915930101
6802	67.9076215689
6804	91.6046529248
6805	155.070900549
6812	68.0849724835
6813	400.398738177
6817	295.720627304
6845	77.6991296336
6854	80.5930914291
6859	210.736456619
6874	87.4676995239
6885	85.0450690826
6897	90.3468005035
6905	87.4676995239
6929	70.7215797119
6934	106.658469056
6936	68.0335015701
6938	132.367321274
6950	226.261052018
6958	89.5436930323
6969	70.7215797119
6975	85.0884468627
6977	56.7664798685
6992	109.093760589
7006	26.0652602132
7026	38.1706351008
7036	74.428370549
7046	79.0946396179
7051	110.481697088
7070	70.7215797119
7092	88.1087391318
7098	79.0946396179
7118	79.0946396179
7134	96.4410043607
7136	73.4954427094
7145	89.2361947894
7188	51.2187538735
7189	137.362684661
7199	81.9028165577
7213	1899.46937035
7228	43.2574612749
7236	87.4676995239
7274	6.69969014392
7285	84.6766795552
7355	84.6766795552
7379	94.4550286162
7382	65.3797373706
7388	98.3051099652
7392	102.137168884
7396	87.4676995239
7409	29.4144841756
7426	94.725866982
7435	382.944802853
7441	40.0203600565
7467	95.5564308648
7469	71.8024688939
7476	65.1395397745
7480	87.4676995239
7490	79.0946396179
7507	103.607565842
7510	365.747565793
7534	48.4963617894
7535	150.608203552
7537	5036.22602994
7546	96.0288711692
7550	73.5297566517
7579	89.8978903753
7580	174.17606469
7585	127.996225091
7604	63.2960167666
7619	288.051228992
7627	84.8622247282
7635	68.5573739797
7653	189.199972024
7655	86.0721895396
7656	67.9305597432
7670	73.5125996805
7672	73.1175313565
7673	90.8819367815
7678	357.301157861
7682	89.9766129176
7696	65.1223828034
7719	62.3485198059
7720	68.4109549352
7724	84.3418041712
7730	100.30542039
7750	65.1395397745
7756	84.6766795552
7760	98.3354559013
7763	0
7770	87.4676995239
7782	87.4676995239
7798	65.1395397745
7808	86.6492622438
7812	94.7836566166
7851	79.0774826467
7852	1320.08535347
7867	55.395624957
7891	48.3934199625
7895	87.6661165454
7897	87.7078971199
7898	76.3036196492
7923	186.420854429
7924	88.9897535229
7929	79.0774826467
7939	79.0946396179
7941	80.2098427422
7956	48.7365593854
7969	68.4109549352
7974	87.4676995239
7976	99.6091590562
7987	62.9661707671
7989	84.7281504687
7990	65.0994305106
7991	62.6385139142
8002	144.055331564
8007	100.602420652
8008	87.5020134662
8014	62.3485198059
8018	55.3709698842
8034	295.766188238
8038	58.179146824
8041	51.1844399312
8042	84.6766795552
8059	84.6766795552
8082	0
8090	91.2679967831
8095	79.0946396179
8112	79.0946396179
8113	98.4211992723
8131	87.4676995239
8135	67.9305597432
8138	85.4315862856
8173	67.9305597432
8184	59.5574998372
8189	239.108895936
8191	138.830208196
8200	9.31914040115
8222	66.5350497589
8228	138.52143793
8232	123.920194363
8247	73.5125996805
8251	56.7664798685
8258	555.251872295
8271	84.6938365264
8276	114.14260625
8285	127.037076467
8287	146.487032862
8302	70.7044227407
8310	96.6195111007
8327	87.4676995239
8333	76.3036196492
8334	87.4676995239
8341	69.2859604636
8344	140.196352818
8352	20.4660633047
8361	69.4529342716
8372	54.9057998894
8388	140.217882577
8393	70.7215797119
8427	915.319028439
8435	73.5125996805
8437	218.342829785
8452	65.1395397745
8458	73.7527972766
8514	87.4676995239
8517	34.4383201192
8520	87.5153821907
8526	265.216830877
8527	85.4798182579
8530	704.796177571
8538	87.4676995239
8549	84.6766795552
8552	67.4994158061
8578	264.072736349
8581	88.6000596194
8582	76.3036196492
8583	33.833204743
8587	91.9284263868
8607	150.274289794
8611	99.5480700761
8640	76.3036196492
8648	77.6991296336
8654	31.6473001505
8659	53.9754598999
8666	106.243354468
8679	87.4676995239
8683	187.966533379
8692	34.4383201192
8696	72.2028745519
8700	86.2094453087
8705	85.265353908
8709	639.865725689
8721	171.519380532
8723	81.1413875949
8736	73.5297566517
8742	124.369423479
8755	62.3485198059
8758	53.9754598999
8760	79.111796589
8773	87.4676995239
8793	1229.1041219
8803	28.8562801818
8806	79.6093487522
8817	54.341548525
8820	79.0946396179
8825	105.95767513
8826	188.359330459
8829	79.0946396179
8832	115.244140084
8834	42.8113800252
8860	70.7215797119
8872	82.057229298
8873	85.2871934675
8880	87.4676995239
8886	64.209199785
8907	96.7316069928
8908	67.9134027721
8912	178.481550058
8914	82.8177023561
8915	51.16728296
8928	42.9027312087
8931	81.9295540066
8939	204.318703056
8953	77.554144522
8962	73.5125996805
8972	3.75425743496
9021	40.0203600565
9022	109.131209305
9028	79.0946396179
9032	2334.22220111
9044	161.504170322
9055	73.4954427094
9058	67.9305597432
9090	125.909423352
9123	64.4245133143
9135	73.0689868101
9138	79.0946396179
9147	87.4676995239
9151	421.486829746
9152	831.537209574
9167	757.137395496
9170	158.95071982
9177	242.184992248
9196	131.262160619
9210	104.494837633
9218	56.7664798685
9222	664.999364788
9246	115.647701802
9262	179.572663432
9277	72.3859620186
9284	54.0097738422
9298	59.5574998372
9300	0
9303	46.8758794063
9310	1559.73194284
9311	62.3485198059
9316	81.8856595866
9333	79.0946396179
9339	230.488382388
9347	431.151270449
9353	99.9956146999
9369	8.97113966847
9381	81.9371305
9384	109.310230513
9420	247.905043766
9441	86.7239254491
9477	67.9305597432
9484	92.0826241228
9488	62.4565699728
9490	86.4027679493
9543	86.0721895396
9545	59.5574998372
9548	85.8032507482
9550	31.6301431794
9572	210.959121716
9591	133.476730733
9592	60.1217885687
9596	413.240852062
9611	91.9383483122
9633	74.4429396701
9640	6435.36098491
9664	65.1395397745
9669	45.6023999939
9673	85.8102445138
9676	217.459983966
9686	104.989448806
9690	54.3014423516
9696	85.0488128064
9704	1779.497284
9708	81.8856595866
9725	20.5518481604
9726	89.288781894
9728	79.0946396179
9730	75.6743780447
9734	120.482019698
9736	82.2249354617
9742	1405.31613343
9753	79.6676328145
9764	72.1170896962
9766	76.3036196492
9774	73.564070594
9781	35.6092990436
9794	144.665353801
9807	73.5125996805
9838	0
9847	2168.98999933
9854	103.760799734
9862	81.8856595866
9887	159.992460008
9892	76.3036196492
9915	76.7840148412
10015	67.232804751
10029	79.0946396179
10036	103.966460095
10044	83.2811695709
10049	68.1442396125
10050	76.3036196492
10068	82.0382880646
10069	73.5125996805
10085	392.242764896
10086	67.9305597432
10091	79.7919884408
10100	504.416482936
10112	84.3277448107
10125	84.6766795552
10126	20.4832202758
10135	178.283072696
10137	87.4676995239
10165	96.4902376981
10166	81.8856595866
10167	197.03629312
10172	302.052736774
10186	178.965834475
10191	81.8856595866
10203	456.329758389
10226	87.8623098602
10232	48.3934199625
10238	236.963547288
10279	103.509744263
10286	73.6326984786
10288	77.4473413942
10296	79.9010172617
10303	72.3709667156
10335	29.5643711439
10340	1404.43969626
10353	43.0515776212
10357	204.171206256
10363	84.6766795552
10367	316.046362363
10370	59.6432846929
10400	73.5125996805
10411	87.4676995239
10415	117.636164038
10418	94.7616120712
10425	120.094191801
10428	123.151533981
10450	101.983197897
10454	62.3232368433
10457	87.4505425528
10464	84.6766795552
10469	87.4676995239
10474	94.10158039
10476	123.78217147
10490	76.3379335915
10503	34.7928211915
10520	69.3260697275
10533	59.5574998372
10538	79.0946396179
10539	84.5616890972
10558	76.2864626781
10569	168.373241109
10572	142.922310382
10588	62.3485198059
10615	94.9607992549
10634	93.773465711
10640	53.9754598999
10647	104.312899841
10654	87.4676995239
10670	53.4491601222
10675	87.4676995239
10681	70.7044227407
10682	87.5020134662
10711	22619.7273965
10723	125.786313359
10755	79.111796589
10769	81.8856595866
10793	268.650827525
10806	76.3550905626
10815	24.2178736574
10818	81.8856595866
10829	133.572724372
10833	76.3036196492
10837	98.7450323372
10838	72.1170896962
10855	90.3663517655
10866	716.981840004
10868	201.613244737
10885	78.2699001399
10886	40.0203600565
10890	84.6938365264
10896	42.8113800252
10939	96.9391190601
10958	87.5363274085
10968	67.9305597432
10970	81.9753425501
10975	198.01275941
10977	84.7109934975
10979	95.5434230623
10989	95.116467455
10991	258.300188148
11018	392.502324932
11027	52.1367895357
11032	88.4358986447
11045	72.8754088642
11055	34.4383201192
11057	0
11064	122.778256797
11078	61.3042719528
11095	57.7272702526
11111	111.429650465
11112	59.5574998372
11126	86.0721895396
11130	82.2287990094
11131	87.4676995239
11136	62.3485198059
11143	80.4005370168
11180	0
11183	68.1707573392
11189	306.070058481
11206	65.3454234283
11213	62.7801691932
11223	78.3340850775
11233	65.431208284
11262	104.519346719
11270	84.6766795552
11280	56.8007938108
11290	91.9005353275
11295	81.8856595866
11307	81.8856595866
11312	59.3877082069
11321	126.947927779
11324	84.6766795552
11355	85.0369759492
11357	87.4676995239
11368	101.448886758
11370	70.7902075965
11371	197.355416694
11374	73.5125996805
11382	83.7463395657
11437	87.4676995239
11450	72.9041669482
11451	81.2267385097
11457	186.468337718
11470	73.5125996805
11472	131.45849139
11474	70.7215797119
11477	76.3036196492
11486	4942.07085107
11498	79.0946396179
11500	84.2336478153
11504	81.9028165577
11517	81.8856595866
11518	88.6343735617
11527	153.927937818
11566	76.1225466555
11598	68.3937979641
11605	256.832079988
11612	143.992211438
11620	88.8059432731
11628	81.8856595866
11654	104.651414347
11669	72.2886594077
11677	84.6938365264
11694	114.802811605
11713	87.1377536332
11714	95.8981864238
11748	95.7096373395
11761	73.5125996805
11777	84.6766795552
11780	95.6743397604
11784	56.1290962377
11787	176.160545662
11795	84.6766795552
11796	85.5551167646
11804	136.915770562
11817	87.4676995239
11832	625.336937023
11853	73.5125996805
11857	94.6013307406
11887	59.6089707506
11894	184.499589225
11904	80.241573301
11913	81.9199735288
11915	201.743407423
11942	84.6766795552
11948	71.4134248854
11956	4673.97646791
11964	56.7664798685
11968	86.0721895396
11969	70.7215797119
11976	65.791504678
11987	81.8856595866
11996	87.4676995239
11997	73.5125996805
11998	80.0249796074
12006	1004.15580901
12022	83.2012227935
12056	67.9477167144
12076	73.5125996805
12102	96.3717095598
12106	59.5574998372
12121	82.2405324316
12128	84.6766795552
12130	378.249716618
12132	132.237607444
12141	72.178989899
12145	80.955319597
12153	62.3485198059
12154	111.300097894
12164	70.7215797119
12168	133.923700686
12186	78.4183560984
12192	138.111747636
12197	101.213974723
12202	84.6766795552
12213	80.1011120128
12215	88.4867320123
12216	158.003087414
12235	59.5403428661
12245	48.3934199625
12249	23.2742402445
12250	67.9477167144
12259	115.547480056
12266	17181.7883107
12267	87.4676995239
12269	84.6766795552
12275	84.6766795552
12284	99.0256174535
12302	81.1302948685
12307	92.9876576433
12314	59.5574998372
12316	85.0884468627
12339	85.122760805
12342	79.0946396179
12346	45.6023999939
12349	84.6766795552
12355	106.452214947
12360	1165.50338368
12370	94.537293289
12394	45.6023999939
12426	5.29142076404
12427	85.728520484
12429	136.963313717
12431	656.161560477
12435	62.3828337482
12440	122.272371794
12461	87.5363274085
12468	84.8254099255
12474	494.142700477
12481	34.421163148
12491	59.5574998372
12496	83.8130356764
12497	40.0203600565
12498	79.0946396179
12522	2482.05231816
12532	109.165364297
12541	78.2672414552
12558	62.3313628347
12564	76.5497193375
12578	40.0203600565
12588	26.2196729535
12599	76.3036196492
12600	78.1358501277
12623	84.6766795552
12643	70.7215797119
12647	2045.96177653
12656	80.8407725002
12659	76.3036196492
12662	125.888008003
12672	6163.18808747
12676	73.6097461857
12684	40.3463425083
12685	80.0249796074
12716	87.4676995239
12722	87.4676995239
12724	83.8642775959
12751	74.5287245258
12767	72.1170896962
12773	84.7224680986
12777	80.238367782
12795	0
12798	84.5165828996
12823	53.9754598999
12843	67.9305597432
12860	87.4676995239
12872	70.7215797119
12913	49.7889299469
12916	93.4554414335
12918	144.423429763
12919	65.1395397745
12950	134.514821557
12954	193.821292856
12958	156.577094095
12974	102.885457202
12975	81.8856595866
12984	0
12985	7316.15842159
12986	84.7165598253
12988	287.256421101
13001	109.893675958
13014	56.7493228974
13020	87.8966238025
13028	583.543864229
13033	51.1844399312
13035	81.8856595866
13053	67.015215957
13058	45.6023999939
13065	4880.4932426
13066	73.5125996805
13069	45.6023999939
13074	109.647277983
13085	67.9163162117
13096	86.62263772
13135	56.7664798685
13137	87.4676995239
13139	88.2397632254
13150	86.5373595343
13152	85.2719306197
13155	40.0203600565
13157	1369.38555906
13164	84.6766795552
13169	87.5020134662
13177	77.6991296336
13208	1286.52875373
13221	71.5838756824
13238	89.869675484
13242	175.724499821
13257	169.863883263
13280	95.1048942163
13302	77.6991296336
13305	127.55646883
13310	242.660892491
13311	91.3105604214
13322	84.6766795552
13343	67.9305597432
13347	77.3810202638
13366	84.6766795552
13369	73.6326984786
13378	119.390094136
13430	119.427399552
13431	172.150862407
13443	76.3036196492
13451	88.8402572154
13516	37.2293400878
13519	42.8285369963
13528	123.368713692
13534	260.139708709
13539	87.4505425528
13542	73.5125996805
13545	87.4676995239
13555	81.9028165577
13558	82.9436028949
13567	26.048103242
13571	69.1610251006
13589	229.572023348
13605	62.3485198059
13607	0
13631	82.0535509124
13639	261.862836137
13645	162.764210435
13685	84.7852319104
13689	28.873437153
13692	73.1839576868
13702	192.251276145
13706	1493.18815444
13708	72.04266649
13711	84.6766795552
13717	121.83644646
13728	84.6766795552
13730	62.3313628347
13737	84.7835194899
13738	76.989898495
13751	43.5571428922
13755	79.4449254721
13757	100.24808251
13758	76.5438172452
13770	84.804282874
13776	69.6757513474
13778	86.1419129447
13779	86.1533839367
13785	104.210862894
13800	73.7815387099
13805	73.5125996805
13807	20.500377247
13817	56.93804958
13820	88.3598620234
13833	76.3036196492
13838	83.2811695709
13851	72.7059930429
13861	182.492860243
13880	182.916852997
13882	128.721337471
13909	83.4870532246
13922	81.8856595866
13954	125.755369519
13961	2103.379721
13963	79.0946396179
13975	73.5125996805
13992	79.0946396179
13993	70.7215797119
14004	167.990141861
14006	48.3762629914
14017	94.2523832124
14021	81.8856595866
14025	40.4149703928
14034	114.582124197
14042	79.2149538514
14060	14.9011803385
14069	83.2811695709
14070	200.31204268
14071	49.806086918
14072	66.2890568412
14076	79.0946396179
14079	54.2499714382
14090	0
14106	45.5852430227
14109	65.1395397745
14130	0
14131	84.7624644109
14136	87.4676995239
14154	92.199182344
14158	79.0774826467
14161	65.8939885171
14189	73.9929948726
14205	73.7527972766
14226	120.242586605
14235	26.0652602132
14241	70.7215797119
14262	142.54286832
14265	145.350935058
14267	117.355895549
14283	65.1566967457
14287	58.1448328817
14296	99.8451564617
14317	186.004644964
14319	67.9305597432
14321	26.048103242
14331	119.350816167
14352	398.070790639
14368	87.4676995239
14371	1506.09643826
14391	34.4383201192
14403	37.2293400878
14405	87.4676995239
14408	209.720369371
14432	84.6766795552
14434	74.3532912666
14443	60.9530098215
14446	87.5877983219
14450	71.4078585576
14454	73.5125996805
14471	86.5124754676
14472	141.986265642
14480	79.0946396179
14482	70.7215797119
14512	580.539810078
14524	0
14526	111.339641814
14530	67.9134027721
14541	45.6118298694
14553	383.433635525
14563	76.3036196492
14564	87.4676995239
14567	3409.18474296
14568	104.177633099
14570	76.3036196492
14572	68.9602914888
14575	110.058137132
14589	7138.03022502
14599	80.0249796074
14633	76.3207766204
14638	348.895213782
14643	94.9854286446
14679	70.7215797119
14695	147.614399923
14708	124.509260437
14711	439.06152184
